member_id;visit_date;age;gender;membership_type;workout_type;workout_duration_minutes;calories_burned;check_in_time;attendance_status
2210;10.07.2024;27;Male;Annual;HIIT;70;354;15:15:00;Present
2211;16.01.2024;40;Male;Annual;Yoga;114;813;11:25:00;Absent
2212;10.01.2024;35;Female;Quarterly;Yoga;93;713;17:51:00;Absent
2213;05.02.2024;29;;Annual;Strength Training;45;372;17:31:00;Absent
2214;20.05.2024;58;Female;Quarterly;Yoga;74;461;14:45:00;Present
2215;03.01.2024;31;;Quarterly;Cardio;39;387;20:04:00;Present
2216;13.11.2024;36;Female;Quarterly;Yoga;80;556;12:09:00;Present
2217;31.07.2024;58;Male;Monthly;Yoga;94;933;8:35:00;Present
2218;19.07.2024;50;Male;Monthly;Yoga;32;285;19:05:00;Absent
2219;22.02.2024;46;;Annual;Yoga;91;456;13:33:00;Absent
2220;06.07.2024;55;Male;Quarterly;CrossFit;112;800;9:34:00;Present
2221;12.08.2024;46;;Quarterly;CrossFit;105;929;20:09:00;Present
2222;24.10.2024;39;Female;Quarterly;Strength Training;83;579;13:09:00;Absent
2223;10.05.2024;41;Female;Annual;Cardio;69;623;20:43:00;Present
2224;08.11.2024;38;;Annual;Cardio;60;497;19:15:00;Present
2225;27.12.2024;29;;Quarterly;Strength Training;74;408;5:20:00;Absent
2226;11.02.2024;22;Female;Quarterly;Strength Training;33;238;8:14:00;Present
2227;14.03.2024;27;Male;Quarterly;HIIT;24;164;9:50:00;Absent
2228;20.05.2024;45;Female;Quarterly;Yoga;53;489;6:27:00;Present
2229;21.06.2024;53;Female;Quarterly;Strength Training;25;249;8:28:00;Absent
2230;16.08.2024;20;;Annual;Strength Training;38;301;21:25:00;Present
2231;15.06.2024;29;;Quarterly;CrossFit;104;771;14:44:00;Absent
2232;26.01.2024;39;Female;Quarterly;Strength Training;52;463;15:21:00;Absent
2233;07.01.2024;34;Male;Quarterly;Yoga;119;733;5:53:00;Absent
2234;14.04.2024;51;;Annual;Strength Training;116;611;10:48:00;Present
2235;07.11.2024;34;Female;Monthly;Yoga;54;470;20:25:00;Absent
2236;25.02.2024;45;;Quarterly;Yoga;76;661;15:13:00;Absent
2237;01.05.2024;35;Female;Annual;CrossFit;87;656;11:36:00;Present
2238;19.12.2024;30;Female;Quarterly;Cardio;92;806;20:55:00;Absent
2239;29.01.2024;61;Female;Annual;Yoga;115;649;12:19:00;Present
2240;01.03.2024;26;Female;Annual;CrossFit;28;247;18:37:00;Present
2241;11.01.2024;28;Male;Annual;HIIT;80;681;14:51:00;Absent
2242;07.02.2024;25;Male;Quarterly;HIIT;69;482;13:58:00;Absent
2243;29.05.2024;38;;Monthly;Cardio;88;776;7:10:00;Present
2244;03.08.2024;36;Male;Monthly;Strength Training;84;423;8:41:00;Absent
2245;23.08.2024;23;Male;Annual;Strength Training;23;213;6:54:00;Present
2246;13.12.2024;32;;Quarterly;HIIT;41;382;12:33:00;Present
2247;06.03.2024;30;Male;Annual;HIIT;88;550;17:29:00;Present
2248;07.12.2024;40;;Quarterly;Cardio;99;698;13:48:00;Present
2249;09.11.2024;27;;Annual;Strength Training;96;658;20:23:00;Absent
2250;23.03.2024;41;;Quarterly;HIIT;97;964;11:48:00;Absent
2251;24.01.2024;24;Male;Annual;Cardio;53;354;9:47:00;Present
2252;06.08.2024;48;Female;Annual;CrossFit;107;825;5:01:00;Absent
2253;23.01.2024;34;Female;Monthly;Cardio;23;219;6:57:00;Present
2254;21.04.2024;31;;Quarterly;Strength Training;98;836;15:26:00;Present
2255;27.05.2024;34;Female;Monthly;CrossFit;114;676;20:09:00;Present
2256;11.09.2024;26;;Quarterly;Strength Training;25;203;14:26:00;Present
2257;28.06.2024;51;Female;Quarterly;Cardio;97;906;16:17:00;Absent
2258;12.11.2024;22;Female;Quarterly;CrossFit;27;198;5:59:00;Present
2259;08.04.2024;48;;Monthly;Yoga;91;578;21:51:00;Present
2260;16.06.2024;51;;Quarterly;CrossFit;60;534;11:49:00;Absent
2261;10.11.2024;27;Male;Annual;Cardio;99;756;17:47:00;Present
2262;12.02.2024;30;;Annual;Strength Training;76;458;13:14:00;Absent
2263;21.11.2024;47;Male;Quarterly;Strength Training;69;683;6:43:00;Present
2264;21.11.2024;42;Female;Annual;Yoga;103;597;11:00:00;Absent
2265;29.06.2024;38;Male;Quarterly;Strength Training;79;424;10:04:00;Absent
2266;24.04.2024;40;;Annual;HIIT;40;233;17:34:00;Absent
2267;23.08.2024;33;Male;Monthly;Yoga;100;641;16:14:00;Present
2268;07.11.2024;45;Male;Annual;Cardio;55;354;12:15:00;Present
2269;30.10.2024;24;;Quarterly;Strength Training;72;678;18:20:00;Absent
2270;20.09.2024;26;Male;Annual;Strength Training;80;668;9:00:00;Absent
2271;01.10.2024;34;;Quarterly;CrossFit;68;451;12:02:00;Present
2272;30.12.2024;39;Female;Annual;Cardio;77;422;18:36:00;Absent
2273;21.08.2024;33;;Annual;Strength Training;82;612;10:38:00;Absent
2274;07.07.2024;29;;Annual;HIIT;58;519;10:45:00;Absent
2275;12.06.2024;29;Female;Annual;CrossFit;102;1013;19:40:00;Absent
2276;15.11.2024;24;Female;Quarterly;CrossFit;88;876;18:26:00;Absent
2277;04.09.2024;29;Female;Annual;HIIT;42;240;16:59:00;Present
2278;12.08.2024;29;;Quarterly;Strength Training;108;751;14:09:00;Present
2279;22.09.2024;24;;Annual;Strength Training;89;519;6:27:00;Present
2280;17.02.2024;58;Female;Monthly;Yoga;64;631;22:38:00;Present
2281;29.03.2024;55;Male;Quarterly;Cardio;108;710;10:55:00;Present
2282;11.12.2024;31;;Annual;HIIT;23;197;7:05:00;Present
2283;25.08.2024;40;Female;Annual;Strength Training;29;228;22:15:00;Absent
2284;02.07.2024;25;Male;Quarterly;Cardio;61;433;21:09:00;Absent
2285;29.10.2024;52;Female;Monthly;HIIT;61;386;10:01:00;Present
2286;15.11.2024;39;Female;Quarterly;Strength Training;74;377;14:46:00;Absent
2287;08.05.2024;18;Female;Annual;Cardio;108;913;18:45:00;Absent
2288;17.06.2024;38;Female;Annual;Yoga;55;420;22:14:00;Present
2289;02.03.2024;33;;Quarterly;Strength Training;40;395;15:45:00;Absent
2290;23.11.2024;59;Male;Monthly;Yoga;56;454;5:44:00;Present
2291;17.05.2024;51;;Annual;Cardio;105;570;17:35:00;Present
2292;17.01.2024;21;Female;Quarterly;Cardio;89;578;20:18:00;Absent
2293;21.07.2024;25;Female;Quarterly;HIIT;64;513;8:56:00;Present
2294;30.10.2024;25;;Monthly;Strength Training;43;294;13:26:00;Absent
2295;15.01.2024;49;Female;Quarterly;Cardio;120;739;6:31:00;Absent
2296;30.10.2024;31;Female;Quarterly;Yoga;79;539;19:33:00;Absent
2297;17.04.2024;46;Male;Quarterly;CrossFit;98;815;14:24:00;Present
2298;28.03.2024;33;Male;Monthly;CrossFit;47;432;16:27:00;Absent
2299;04.08.2024;55;Male;Annual;Strength Training;49;284;20:03:00;Present
2300;30.05.2024;40;Male;Annual;HIIT;68;640;20:06:00;Absent
2301;17.11.2024;44;Female;Annual;CrossFit;36;317;15:40:00;Absent
2302;11.06.2024;48;Male;Annual;Strength Training;25;170;6:16:00;Present
2303;19.02.2024;35;Male;Quarterly;Yoga;83;617;16:54:00;Present
2304;02.03.2024;21;Male;Monthly;Strength Training;43;296;18:12:00;Absent
2305;06.02.2024;34;Female;Annual;HIIT;44;236;22:20:00;Absent
2306;09.02.2024;33;;Quarterly;CrossFit;61;530;22:59:00;Absent
2307;17.01.2024;22;;Annual;HIIT;40;271;11:16:00;Absent
2308;09.08.2024;55;Female;Annual;HIIT;38;257;7:47:00;Absent
2309;05.06.2024;58;Male;Monthly;Yoga;38;300;12:14:00;Present
2310;23.12.2024;36;Female;Annual;Strength Training;60;429;16:40:00;Present
2311;09.01.2024;32;Male;Annual;HIIT;85;435;17:33:00;Absent
2312;30.03.2024;30;Female;Quarterly;Strength Training;91;655;18:10:00;Present
2313;31.12.2024;24;;Quarterly;Cardio;42;355;18:48:00;Absent
2314;11.12.2024;50;Female;Quarterly;HIIT;82;743;9:21:00;Present
2315;12.09.2024;27;;Quarterly;CrossFit;91;802;20:12:00;Absent
2316;09.02.2024;29;Female;Monthly;Cardio;31;159;12:01:00;Absent
2317;16.06.2024;23;Male;Quarterly;CrossFit;93;586;13:24:00;Absent
2318;19.04.2024;27;;Annual;HIIT;76;506;21:08:00;Absent
2319;09.06.2024;31;Female;Quarterly;Cardio;106;918;21:40:00;Absent
2320;27.03.2024;28;Female;Monthly;HIIT;67;436;14:25:00;Present
2321;26.01.2024;25;Male;Quarterly;CrossFit;46;307;19:43:00;Absent
2322;14.10.2024;29;;Annual;HIIT;56;374;12:36:00;Absent
2323;15.10.2024;31;Male;Annual;HIIT;93;761;5:22:00;Present
2324;05.10.2024;55;Male;Quarterly;Cardio;23;206;17:26:00;Absent
2325;03.01.2024;43;Male;Quarterly;Yoga;27;187;22:31:00;Present
2326;18.03.2024;43;Female;Annual;CrossFit;35;214;19:49:00;Absent
2327;07.07.2024;37;Female;Quarterly;Cardio;42;332;11:46:00;Absent
2328;14.12.2024;50;;Annual;CrossFit;71;391;17:29:00;Present
2329;06.08.2024;18;Female;Annual;Strength Training;52;395;17:33:00;Present
2330;29.12.2024;38;;Annual;Yoga;97;770;13:36:00;Absent
2331;01.01.2024;18;Female;Annual;CrossFit;85;657;8:14:00;Absent
2332;24.05.2024;20;;Quarterly;HIIT;36;337;7:26:00;Absent
2333;04.03.2024;36;Male;Annual;CrossFit;86;442;9:06:00;Present
2334;08.10.2024;29;Male;Quarterly;Cardio;51;431;8:18:00;Absent
2335;07.07.2024;25;Female;Annual;HIIT;112;930;16:34:00;Absent
2336;09.11.2024;37;Female;Monthly;HIIT;51;493;22:23:00;Absent
2337;19.07.2024;32;Female;Monthly;Strength Training;107;1033;12:17:00;Present
2338;20.06.2024;37;;Quarterly;Cardio;25;245;6:26:00;Present
2339;08.09.2024;43;;Annual;Strength Training;104;890;13:34:00;Present
2340;18.05.2024;30;Male;Monthly;CrossFit;107;809;10:42:00;Absent
2341;27.12.2024;45;;Quarterly;HIIT;34;260;12:55:00;Absent
2342;09.03.2024;34;Male;Quarterly;Cardio;76;670;17:24:00;Present
2343;18.02.2024;50;;Annual;HIIT;67;575;9:47:00;Present
2344;13.03.2024;33;Male;Quarterly;HIIT;116;615;12:26:00;Present
2345;12.01.2024;32;;Quarterly;Cardio;57;326;22:26:00;Absent
2346;26.05.2024;18;Male;Annual;Strength Training;81;678;12:05:00;Absent
2347;09.08.2024;43;Female;Monthly;Yoga;98;843;6:39:00;Absent
2348;20.08.2024;50;Male;Quarterly;HIIT;36;311;21:38:00;Absent
2349;23.06.2024;37;Male;Annual;Strength Training;115;987;10:41:00;Absent
2350;15.03.2024;29;Female;Annual;Yoga;58;572;15:52:00;Present
2351;02.07.2024;28;Female;Annual;Cardio;114;797;14:20:00;Present
2352;02.04.2024;33;Female;Monthly;Cardio;57;309;11:31:00;Present
2353;17.04.2024;47;;Quarterly;Yoga;78;469;16:40:00;Present
2354;16.05.2024;36;;Annual;Strength Training;35;207;13:02:00;Present
2355;19.04.2024;43;;Annual;CrossFit;93;709;21:56:00;Present
2356;13.09.2024;58;;Monthly;Yoga;70;559;19:04:00;Present
2357;31.05.2024;25;Female;Annual;Cardio;34;235;7:35:00;Absent
2358;28.06.2024;30;;Monthly;Strength Training;45;294;16:36:00;Present
2359;23.04.2024;54;;Annual;CrossFit;42;227;20:23:00;Present
2360;01.06.2024;23;Female;Annual;CrossFit;106;942;13:01:00;Absent
2361;08.01.2024;32;Male;Quarterly;Strength Training;110;616;8:52:00;Absent
2362;16.12.2024;30;Female;Quarterly;Cardio;44;245;7:04:00;Present
2363;04.08.2024;49;;Annual;Yoga;48;293;21:40:00;Absent
2364;10.07.2024;29;;Quarterly;CrossFit;70;699;8:34:00;Present
2365;21.03.2024;41;;Annual;Strength Training;68;391;9:19:00;Absent
2366;20.03.2024;23;;Annual;Strength Training;111;617;11:29:00;Present
2367;21.12.2024;41;;Annual;CrossFit;93;857;17:12:00;Absent
2368;05.05.2024;25;Male;Annual;Cardio;57;395;15:19:00;Absent
2369;23.11.2024;39;Male;Annual;HIIT;36;220;10:33:00;Present
2370;27.08.2024;37;Female;Annual;Yoga;116;769;21:29:00;Present
2371;25.05.2024;48;Male;Quarterly;CrossFit;24;193;8:30:00;Present
2372;12.11.2024;37;Male;Annual;CrossFit;40;226;6:02:00;Present
2373;01.11.2024;32;Male;Quarterly;Yoga;59;534;11:36:00;Absent
2374;20.05.2024;38;Male;Annual;CrossFit;72;402;20:40:00;Present
2375;29.02.2024;21;Female;Monthly;Strength Training;73;404;7:56:00;Present
2376;14.05.2024;29;Female;Annual;Yoga;42;214;16:51:00;Present
2377;24.10.2024;40;Female;Quarterly;CrossFit;49;377;10:31:00;Present
2378;02.01.2024;37;Male;Quarterly;Cardio;70;368;16:56:00;Absent
2379;07.05.2024;36;;Quarterly;HIIT;92;784;20:48:00;Present
2380;16.03.2024;30;Female;Annual;HIIT;95;807;19:49:00;Absent
2381;01.08.2024;41;;Annual;Yoga;112;573;7:31:00;Absent
2382;28.08.2024;20;;Annual;CrossFit;86;743;13:46:00;Absent
2383;24.12.2024;29;;Quarterly;HIIT;59;573;6:27:00;Present
2384;31.08.2024;49;Male;Annual;CrossFit;113;968;9:09:00;Present
2385;08.11.2024;39;Female;Quarterly;HIIT;42;224;13:10:00;Absent
2386;06.07.2024;54;Male;Quarterly;HIIT;89;610;8:17:00;Absent
2387;03.02.2024;25;Female;Quarterly;Cardio;51;364;7:57:00;Present
2388;19.09.2024;35;Female;Quarterly;Strength Training;78;554;13:40:00;Present
2389;16.02.2024;48;Male;Annual;Yoga;81;489;5:42:00;Absent
2390;24.09.2024;58;Male;Annual;Yoga;26;220;19:25:00;Present
2391;08.12.2024;33;Female;Annual;Cardio;43;266;22:15:00;Present
2392;15.10.2024;40;Female;Monthly;Cardio;88;566;17:48:00;Absent
2393;06.07.2024;36;Female;Annual;CrossFit;94;801;18:02:00;Present
2394;02.11.2024;25;;Annual;Strength Training;55;473;10:44:00;Absent
2395;03.08.2024;49;Male;Quarterly;Strength Training;88;728;20:29:00;Absent
2396;23.05.2024;25;Male;Quarterly;Strength Training;117;1131;8:51:00;Absent
2397;27.12.2024;31;Male;Annual;Cardio;40;284;21:36:00;Absent
2398;16.11.2024;55;Female;Annual;Yoga;20;160;7:44:00;Absent
2399;02.11.2024;35;Female;Annual;CrossFit;62;552;21:47:00;Present
2400;01.09.2024;41;Female;Quarterly;Cardio;53;501;12:21:00;Present
2401;15.06.2024;51;Male;Quarterly;HIIT;65;566;5:00:00;Absent
2402;20.04.2024;32;;Quarterly;Yoga;49;402;10:10:00;Present
2403;02.03.2024;55;;Monthly;Yoga;51;451;14:01:00;Present
2404;02.01.2024;36;;Annual;CrossFit;23;227;9:09:00;Absent
2405;12.12.2024;20;Female;Quarterly;Cardio;90;814;7:13:00;Absent
2406;15.01.2024;49;Male;Annual;HIIT;82;761;8:09:00;Present
2407;01.09.2024;23;Male;Monthly;CrossFit;76;542;20:54:00;Absent
2408;27.01.2024;18;Male;Quarterly;Strength Training;70;466;6:44:00;Present
2409;28.03.2024;45;Male;Annual;CrossFit;94;868;7:48:00;Absent
2410;17.03.2024;30;Male;Quarterly;Strength Training;41;322;6:33:00;Present
2411;09.01.2024;23;;Quarterly;Strength Training;81;721;20:34:00;Absent
2412;17.07.2024;47;Male;Annual;CrossFit;76;504;17:55:00;Present
2413;25.02.2024;38;Female;Quarterly;Yoga;58;337;6:48:00;Present
2414;13.09.2024;46;;Annual;Yoga;85;659;15:48:00;Present
2415;01.06.2024;46;Female;Quarterly;Cardio;62;568;11:08:00;Absent
2416;19.12.2024;60;Female;Annual;Yoga;91;670;12:45:00;Present
2417;26.04.2024;47;Male;Annual;Cardio;51;368;21:12:00;Absent
2418;23.04.2024;39;;Quarterly;HIIT;40;233;20:09:00;Present
2419;06.04.2024;52;Male;Quarterly;Cardio;62;533;21:05:00;Absent
2420;28.12.2024;70;Male;Quarterly;Yoga;91;843;8:01:00;Absent
2421;22.12.2024;24;Female;Monthly;Cardio;40;237;11:17:00;Absent
2422;17.12.2024;21;;Annual;CrossFit;107;651;19:53:00;Absent
2423;07.09.2024;57;;Monthly;Yoga;86;829;22:37:00;Present
2424;28.07.2024;58;;Quarterly;Yoga;115;972;20:14:00;Present
2425;07.05.2024;40;Female;Quarterly;CrossFit;22;136;22:14:00;Absent
2426;20.10.2024;55;Male;Annual;Yoga;21;106;22:11:00;Absent
2427;27.06.2024;19;Female;Annual;Strength Training;104;738;6:58:00;Absent
2428;14.11.2024;23;;Quarterly;Cardio;63;598;9:27:00;Present
2429;15.07.2024;46;Male;Quarterly;Yoga;105;795;14:32:00;Absent
2430;24.02.2024;24;Male;Quarterly;Cardio;54;319;22:47:00;Absent
2431;03.09.2024;44;Male;Annual;Yoga;87;605;16:04:00;Absent
2432;27.05.2024;32;Male;Quarterly;CrossFit;56;429;19:05:00;Absent
2433;24.10.2024;18;;Annual;Cardio;29;208;6:59:00;Absent
2434;20.09.2024;53;Female;Quarterly;Yoga;100;519;15:29:00;Present
2435;05.11.2024;44;Male;Monthly;Cardio;23;133;20:30:00;Absent
2436;13.11.2024;27;Male;Annual;CrossFit;24;155;11:33:00;Absent
2437;18.08.2024;30;Male;Monthly;Strength Training;36;350;9:39:00;Present
2438;07.04.2024;32;Female;Quarterly;Strength Training;118;1037;12:39:00;Absent
2439;07.04.2024;37;;Quarterly;Strength Training;115;919;11:46:00;Present
2440;24.11.2024;34;Female;Annual;Cardio;120;767;19:47:00;Present
2441;01.03.2024;41;Male;Annual;Cardio;115;720;21:58:00;Absent
2442;12.02.2024;59;Female;Annual;Yoga;68;461;5:17:00;Present
2443;05.01.2024;38;Male;Quarterly;Yoga;97;820;16:12:00;Present
2444;08.12.2024;31;Female;Annual;CrossFit;87;864;16:40:00;Present
2445;25.09.2024;20;;Quarterly;Strength Training;28;161;14:34:00;Absent
2446;13.10.2024;41;Female;Quarterly;HIIT;67;585;20:05:00;Present
2447;29.12.2024;56;;Quarterly;HIIT;103;575;5:35:00;Present
2448;04.07.2024;28;Female;Quarterly;CrossFit;104;1023;16:14:00;Present
2449;18.02.2024;49;Male;Quarterly;Strength Training;26;134;6:26:00;Absent
2450;14.04.2024;28;Male;Annual;HIIT;90;519;6:44:00;Present
2451;23.08.2024;29;Male;Quarterly;Yoga;24;189;18:12:00;Absent
2452;03.08.2024;34;Male;Quarterly;HIIT;73;374;19:56:00;Present
2453;08.03.2024;34;Female;Annual;HIIT;103;990;6:44:00;Absent
2454;21.05.2024;55;Female;Annual;Yoga;56;516;7:19:00;Present
2455;14.07.2024;26;Male;Annual;Strength Training;43;378;9:52:00;Absent
2456;15.07.2024;32;Male;Quarterly;CrossFit;71;448;12:24:00;Absent
2457;28.06.2024;47;Male;Annual;Yoga;102;518;6:46:00;Present
2458;25.08.2024;22;Female;Annual;Strength Training;20;130;6:00:00;Present
2459;23.06.2024;59;Male;Annual;Yoga;70;690;22:21:00;Absent
2460;29.10.2024;26;Male;Quarterly;Strength Training;120;1137;11:59:00;Absent
2461;01.12.2024;29;Female;Quarterly;HIIT;27;191;14:50:00;Absent
2462;22.08.2024;57;;Monthly;Cardio;111;827;7:16:00;Absent
2463;20.04.2024;37;Female;Monthly;HIIT;69;351;8:58:00;Present
2464;15.01.2024;21;Female;Monthly;HIIT;26;248;16:22:00;Present
2465;19.02.2024;40;Male;Annual;Strength Training;98;517;18:33:00;Absent
2466;27.06.2024;30;;Annual;Strength Training;79;630;10:47:00;Absent
2467;12.11.2024;21;Male;Quarterly;Cardio;54;346;20:44:00;Present
2468;08.06.2024;58;Female;Annual;CrossFit;114;882;18:28:00;Absent
2469;09.06.2024;38;Male;Annual;Yoga;78;628;11:43:00;Present
2470;15.06.2024;30;Male;Quarterly;HIIT;78;566;17:23:00;Absent
2471;02.11.2024;19;;Annual;CrossFit;59;353;21:27:00;Absent
2472;03.02.2024;32;Female;Quarterly;Yoga;46;292;15:44:00;Present
2473;03.06.2024;33;;Annual;Cardio;114;619;13:21:00;Present
2474;08.01.2024;31;Female;Annual;Strength Training;83;521;13:38:00;Present
2475;24.08.2024;18;Male;Quarterly;Cardio;59;577;14:13:00;Present
2476;13.08.2024;28;Female;Quarterly;HIIT;56;325;21:09:00;Present
2477;02.12.2024;44;Female;Annual;Yoga;75;670;14:27:00;Present
2478;04.08.2024;59;Female;Annual;CrossFit;94;729;11:57:00;Present
2479;27.11.2024;18;Male;Monthly;HIIT;99;744;5:16:00;Absent
2480;10.07.2024;26;;Annual;HIIT;70;551;16:12:00;Present
2481;25.12.2024;34;;Annual;Yoga;40;382;9:49:00;Absent
2482;21.01.2024;30;Male;Annual;Yoga;31;271;8:05:00;Absent
2483;15.11.2024;32;Female;Annual;Strength Training;114;1094;21:29:00;Present
2484;29.02.2024;30;Female;Annual;Cardio;116;844;16:50:00;Absent
2485;27.10.2024;19;Male;Annual;HIIT;55;369;16:09:00;Present
2486;13.10.2024;40;Female;Annual;Strength Training;77;665;16:18:00;Present
2487;20.03.2024;31;Female;Quarterly;CrossFit;66;541;7:24:00;Absent
2488;07.03.2024;37;;Annual;Cardio;116;1065;16:03:00;Absent
2489;07.01.2024;31;Female;Annual;HIIT;71;574;14:21:00;Present
2490;14.06.2024;21;;Annual;CrossFit;81;469;5:21:00;Present
2491;14.03.2024;31;Female;Quarterly;HIIT;70;603;12:46:00;Present
2492;07.02.2024;53;;Monthly;Cardio;109;1062;22:06:00;Present
2493;23.08.2024;42;Male;Quarterly;Cardio;105;960;19:07:00;Absent
2494;22.02.2024;60;Male;Quarterly;Yoga;108;918;9:23:00;Absent
2495;31.03.2024;28;Female;Annual;Yoga;38;237;13:55:00;Absent
2496;17.09.2024;34;;Monthly;Cardio;42;214;7:22:00;Present
2497;05.07.2024;32;Male;Quarterly;Cardio;113;907;6:44:00;Present
2498;24.08.2024;28;Male;Quarterly;Cardio;111;578;6:26:00;Absent
2499;22.04.2024;44;Male;Quarterly;HIIT;55;507;9:17:00;Absent
2500;10.11.2024;30;Female;Annual;Cardio;78;714;6:46:00;Absent
2501;06.08.2024;35;Female;Annual;HIIT;59;407;12:21:00;Absent
2502;18.05.2024;22;;Quarterly;CrossFit;120;1140;15:53:00;Present
2503;12.12.2024;47;Female;Annual;Cardio;107;668;12:08:00;Present
2504;09.01.2024;30;;Quarterly;Yoga;74;641;12:03:00;Present
2505;19.08.2024;19;Female;Annual;HIIT;54;412;5:03:00;Absent
2506;16.12.2024;23;Female;Annual;Cardio;99;783;22:30:00;Absent
2507;23.09.2024;22;Female;Quarterly;Strength Training;61;379;19:15:00;Present
2508;06.04.2024;20;Female;Annual;CrossFit;84;680;5:09:00;Present
2509;30.09.2024;55;Male;Quarterly;Yoga;64;605;6:08:00;Absent
2510;24.08.2024;47;Male;Quarterly;HIIT;53;295;7:29:00;Present
2511;12.09.2024;41;;Monthly;Strength Training;111;582;16:17:00;Absent
2512;08.09.2024;41;Female;Monthly;Strength Training;29;237;15:51:00;Absent
2513;13.06.2024;38;;Quarterly;Yoga;91;619;7:45:00;Present
2514;16.05.2024;56;Female;Monthly;Yoga;106;534;12:49:00;Absent
2515;07.05.2024;35;;Annual;CrossFit;113;950;9:01:00;Absent
2516;02.11.2024;33;Female;Annual;Yoga;113;853;19:01:00;Absent
2517;15.07.2024;45;;Quarterly;CrossFit;116;964;20:18:00;Present
2518;18.10.2024;21;Male;Annual;HIIT;68;442;7:27:00;Present
2519;10.08.2024;35;Female;Monthly;Cardio;82;795;17:54:00;Absent
2520;24.04.2024;49;Female;Annual;HIIT;93;630;17:26:00;Present
2521;16.03.2024;31;Male;Annual;Yoga;38;206;14:19:00;Absent
2522;22.05.2024;21;Female;Quarterly;Strength Training;65;422;9:53:00;Absent
2523;28.12.2024;33;;Monthly;CrossFit;29;231;5:19:00;Present
2524;30.05.2024;33;Male;Monthly;Cardio;101;705;17:12:00;Present
2525;01.12.2024;50;Female;Annual;Yoga;47;406;12:04:00;Present
2526;05.04.2024;27;;Annual;Strength Training;77;433;15:39:00;Present
2527;04.06.2024;28;Female;Monthly;Yoga;111;670;18:50:00;Absent
2528;06.06.2024;31;;Annual;HIIT;58;374;8:15:00;Absent
2529;28.01.2024;36;;Annual;Strength Training;91;686;10:04:00;Present
2530;25.07.2024;32;Male;Monthly;Strength Training;110;763;9:24:00;Present
2531;22.09.2024;33;Female;Annual;CrossFit;42;265;9:35:00;Present
2532;24.01.2024;39;;Annual;Cardio;49;446;16:51:00;Absent
2533;02.10.2024;41;Female;Quarterly;Cardio;90;716;7:01:00;Absent
2534;21.04.2024;43;Male;Annual;Yoga;100;660;7:35:00;Present
2535;06.10.2024;41;Female;Quarterly;Cardio;51;446;7:45:00;Present
2536;24.06.2024;39;;Quarterly;Yoga;38;274;9:04:00;Present
2537;25.02.2024;30;;Quarterly;Strength Training;66;655;20:54:00;Present
2538;04.05.2024;41;Female;Annual;Yoga;107;891;11:49:00;Absent
2539;27.02.2024;29;;Monthly;HIIT;85;720;5:57:00;Present
2540;08.01.2024;20;;Quarterly;Cardio;103;890;14:46:00;Present
2541;06.02.2024;26;Female;Annual;Strength Training;50;472;7:32:00;Present
2542;23.10.2024;48;Male;Annual;Strength Training;120;1037;15:57:00;Present
2543;31.07.2024;54;Male;Quarterly;Cardio;32;269;11:12:00;Absent
2544;09.03.2024;27;Male;Annual;Cardio;35;251;9:08:00;Present
2545;09.10.2024;19;Male;Quarterly;HIIT;76;387;20:57:00;Absent
2546;11.12.2024;26;Female;Quarterly;CrossFit;63;584;7:38:00;Absent
2547;10.10.2024;34;;Quarterly;CrossFit;60;414;22:18:00;Present
2548;17.03.2024;24;Male;Annual;CrossFit;105;999;22:49:00;Absent
2549;15.09.2024;19;Female;Annual;HIIT;24;211;5:58:00;Present
2550;22.12.2024;37;Female;Monthly;Cardio;86;694;18:06:00;Absent
2551;01.11.2024;40;;Monthly;Cardio;22;151;9:49:00;Absent
2552;28.06.2024;50;;Quarterly;CrossFit;62;433;6:56:00;Absent
2553;08.04.2024;41;;Quarterly;Strength Training;60;495;6:27:00;Present
2554;26.05.2024;36;Female;Quarterly;CrossFit;27;180;11:56:00;Absent
2555;09.09.2024;22;Male;Annual;Strength Training;28;152;5:41:00;Absent
2556;15.03.2024;51;Male;Monthly;Strength Training;78;582;19:50:00;Absent
2557;04.04.2024;30;;Annual;HIIT;80;654;22:56:00;Absent
2558;12.08.2024;21;;Annual;HIIT;75;502;5:07:00;Absent
2559;20.11.2024;35;Female;Quarterly;CrossFit;98;544;8:33:00;Absent
2560;19.09.2024;35;;Quarterly;Strength Training;79;455;19:51:00;Absent
2561;08.06.2024;30;;Quarterly;Strength Training;81;685;17:07:00;Absent
2562;22.06.2024;26;Male;Annual;HIIT;81;805;5:03:00;Absent
2563;08.06.2024;20;Female;Annual;HIIT;84;720;8:36:00;Absent
2564;04.09.2024;21;Male;Annual;CrossFit;74;402;21:29:00;Absent
2565;12.02.2024;29;Male;Annual;Strength Training;91;787;19:41:00;Absent
2566;02.09.2024;21;;Annual;HIIT;22;193;12:50:00;Present
2567;13.02.2024;38;Male;Monthly;Strength Training;47;442;12:43:00;Absent
2568;06.12.2024;37;;Monthly;Strength Training;50;316;16:54:00;Absent
2569;20.07.2024;29;;Quarterly;HIIT;112;607;16:03:00;Absent
2570;17.11.2024;31;Female;Annual;CrossFit;62;377;14:21:00;Present
2571;07.07.2024;23;Female;Annual;Cardio;62;387;12:11:00;Absent
2572;08.09.2024;24;Male;Quarterly;HIIT;89;615;15:19:00;Absent
2573;28.01.2024;31;;Quarterly;HIIT;29;152;12:31:00;Absent
